job_key,evaluation_scope,fold,feature_set,model,weighting,rank,perturbation_gene,y_true,y_pred,predicted_dependency_score,observed_n_cells,target_gene_index,top_k
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,84,HSPA9,-2.9669151306152344,-1.2741414661385164,1.2741414661385164,420,2509,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,85,PHB2,-1.7165119647979736,-1.2699072848934416,1.2699072848934416,415,4963,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,86,XRCC3,-0.5596144199371338,-1.2682108819057556,1.2682108819057556,53,5829,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,87,SART1,-1.0221545696258545,-1.266436807847842,1.266436807847842,306,4718,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,88,WDR82,-2.568124771118164,-1.2645077888713894,1.2645077888713894,99,1670,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,89,TOP2A,-2.084541082382202,-1.2644701549013226,1.2644701549013226,38,6747,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,90,MCM4,-1.5996994972229004,-1.2615389731905142,1.2615389731905142,87,3624,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,91,CTR9,-1.1311185359954834,-1.2600659746737772,1.2600659746737772,212,4507,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,92,BORA,-0.8727163076400757,-1.2567909378764346,1.2567909378764346,55,5497,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,93,UBE2I,-1.3710472583770752,-1.254948687010698,1.254948687010698,64,6137,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,94,CCT4,-1.6116387844085693,-1.2507614726395717,1.2507614726395717,251,1052,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,95,RRP15,-1.1492044925689697,-1.248221517184523,1.248221517184523,32,790,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,96,PGPEP1,0.05030616745352745,-1.2458002177208205,1.2458002177208205,52,7419,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,97,BMS1,-1.2065491676330566,-1.2448988861386108,1.2448988861386108,28,4217,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,98,PRPF38B,-1.7519439458847046,-1.244896928924289,1.244896928924289,29,452,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,99,PSMB1,-1.353179693222046,-1.2442139628475237,1.2442139628475237,143,3114,100
internal_cv_target_index_valid|2|delta_all|random_forest|unweighted,internal_cv_target_index_valid,2,delta_all,random_forest,unweighted,100,POLR2B,-2.3336174488067627,-1.2426034775694448,1.2426034775694448,320,2071,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,1,RPL27,-1.5726183652877808,-2.250863106540551,2.250863106540551,38,6784,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,2,RPL30,-0.8833933472633362,-2.2089347180909122,2.2089347180909122,365,3707,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,3,RPL38,-0.619983971118927,-2.1704439766273036,2.1704439766273036,184,6939,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,4,RPS7,-2.0644373893737793,-2.1115798849239056,2.1115798849239056,265,899,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,5,RPS5,-1.0751681327819824,-1.8873571979513246,1.8873571979513246,144,7733,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,6,DDX18,-1.0793653726577759,-1.8616009238732378,1.8616009238732378,137,1210,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,7,RPA2,-1.4370954036712646,-1.8500637588183448,1.8500637588183448,225,163,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,8,RPS11,-2.090801954269409,-1.8424567972010781,1.8424567972010781,268,7645,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,9,RPLP0,-1.2414323091506958,-1.8395457835166344,1.8395457835166344,184,5315,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,10,GINS2,-2.291261911392212,-1.7857619918437662,1.7857619918437662,148,6493,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,11,RPS15A,-2.0807714462280273,-1.780137831032459,1.780137831032459,314,6254,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,12,PRPF3,-1.0444562435150146,-1.7547190418999454,1.7547190418999454,143,534,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,13,UBA1,-2.312425136566162,-1.745969463042967,1.745969463042967,287,8353,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,14,SMU1,-3.3678059577941895,-1.721493111023184,1.721493111023184,155,3841,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,15,PSMA4,-1.0924605131149292,-1.7155151077201196,1.7155151077201196,388,6044,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,16,RPS16,-2.5900864601135254,-1.6408000353910783,1.6408000353910783,57,7529,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,17,SNRPA1,-2.4326064586639404,-1.6273855107564685,1.6273855107564685,159,6106,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,18,SNRPC,-1.0916815996170044,-1.6255510162526712,1.6255510162526712,34,2833,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,19,THOC5,-0.8795017600059509,-1.6109904257273064,1.6109904257273064,32,8160,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,20,RPA3,-1.8797653913497925,-1.5586545808444878,1.5586545808444878,208,3156,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,21,EIF3B,-1.8424724340438843,-1.5424950969801259,1.5424950969801259,34,3129,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,22,DHX15,-1.3703993558883667,-1.53580472257916,1.53580472257916,359,2018,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,23,WDR43,-2.1400132179260254,-1.5321922832014183,1.5321922832014183,86,970,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,24,TONSL,-1.8944417238235474,-1.530353438350049,1.530353438350049,28,3804,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,25,MMS22L,-1.682239294052124,-1.5294135852617117,1.5294135852617117,57,2971,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,26,CDC5L,-2.5401458740234375,-1.5292510444505136,1.5292510444505136,99,2900,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,27,TIMM44,-1.0637048482894897,-1.4927998541316838,1.4927998541316838,45,7280,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,28,TTK,-0.4163306653499603,-1.487387921978083,1.487387921978083,199,2940,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,29,PRPF31,-1.5642653703689575,-1.4867107380068496,1.4867107380068496,27,7689,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,30,PAM16,-1.618160367012024,-1.468611320165373,1.468611320165373,56,6205,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,31,SMC3,-1.3444149494171143,-1.4668609595518576,1.4668609595518576,54,4386,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,32,DNAJC17,-1.285273551940918,-1.460445554166714,1.460445554166714,31,5879,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,33,CDK1,-2.0367238521575928,-1.4584272612683644,1.4584272612683644,347,4240,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,34,ECT2,-1.4444891214370728,-1.4578752949264313,1.4578752949264313,55,1884,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,35,PSMB5,-2.987086534500122,-1.4536861310533127,1.4536861310533127,270,5584,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,36,MCM10,-0.37913283705711365,-1.4522690771839766,1.4522690771839766,219,4164,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,37,GSPT1,-1.231906771659851,-1.4442513152939207,1.4442513152939207,108,6238,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,38,XRCC5,-0.533114492893219,-1.4339803699961449,1.4339803699961449,88,1391,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,39,EFTUD2,-1.5834771394729614,-1.4269476195018604,1.4269476195018604,127,6809,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,40,MPHOSPH10,-0.5747439861297607,-1.4142725534194633,1.4142725534194633,43,1087,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,41,POLR2G,-1.5909910202026367,-1.4105356345767066,1.4105356345767066,155,4650,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,42,PRPF19,-2.9134910106658936,-1.402552382398666,1.402552382398666,112,4618,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,43,DNM2,-1.6860123872756958,-1.4022986968120825,1.4022986968120825,12,7318,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,44,PSMC4,-1.2627601623535156,-1.4014974461260914,1.4014974461260914,242,7536,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,45,THOC1,-0.7746614217758179,-1.3999231562155934,1.3999231562155934,38,7052,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,46,ABCB10,0.22149421274662018,-1.388062696250378,1.388062696250378,51,837,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,47,POLR3A,-2.7172627449035645,-1.3740581675254224,1.3740581675254224,6,4293,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,48,RPS20,-2.89754056930542,-1.3697606485106812,1.3697606485106812,273,3636,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,49,CDK7,-1.8502955436706543,-1.3616399169543048,1.3616399169543048,18,2361,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,50,SNRNP27,-1.0024259090423584,-1.3606996848556057,1.3606996848556057,47,1076,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,51,COPB1,-1.8608688116073608,-1.3597240660734211,1.3597240660734211,91,4517,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,52,BCAS2,-1.1245582103729248,-1.3596963255851824,1.3596963255851824,227,496,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,53,GPN3,-1.2200945615768433,-1.3574106644060537,1.3574106644060537,276,5276,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,54,SYMPK,-1.6142221689224243,-1.3559342641827048,1.3559342641827048,89,7600,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,55,NDUFAF7,-0.34335654973983765,-1.34902209700757,1.34902209700757,18,991,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,56,NAT10,-0.967465877532959,-1.3439771857031855,1.3439771857031855,30,4558,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,57,DNAJC19,-0.7096222639083862,-1.340308038356587,1.340308038356587,398,1897,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,58,PSMC1,-0.8730043172836304,-1.34018856990398,1.34018856990398,316,5781,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,59,ANAPC10,-1.3238167762756348,-1.3368782447184506,1.3368782447184506,29,2204,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,60,PABPC1,-0.10188736021518707,-1.336603484750085,1.336603484750085,19,3716,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,61,GNL3,-0.9313809275627136,-1.3345967978137006,1.3345967978137006,38,1677,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,62,DDX3X,-0.7995275855064392,-1.3285923196887923,1.3285923196887923,29,8347,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,63,PHAX,-0.9331381320953369,-1.3165123895921724,1.3165123895921724,412,2461,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,64,PES1,-1.0438106060028076,-1.313778240322627,1.313778240322627,65,8169,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,65,POLR1A,-1.7170346975326538,-1.3123992620189913,1.3123992620189913,127,1134,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,66,CUL2,-0.40555357933044434,-1.2974637112971388,1.2974637112971388,94,4210,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,67,KIF23,-1.5445818901062012,-1.2946900085474842,1.2946900085474842,87,5999,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,68,CCT3,-2.3235421180725098,-1.2897598401360597,1.2897598401360597,234,618,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,69,SKP1,-1.4529180526733398,-1.275415350487248,1.275415350487248,66,2484,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,70,NCBP1,-1.920931100845337,-1.2744340883858483,1.2744340883858483,60,3940,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,71,IGBP1,-0.7698039412498474,-1.2719304509801888,1.2719304509801888,281,8401,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,72,NOL8,-0.5931020975112915,-1.2655557037657121,1.2655557037657121,79,3916,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,73,CSTF1,-1.720636010169983,-1.262490708290703,1.262490708290703,141,7933,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,74,CACTIN,-1.0467332601547241,-1.26229750207514,1.26229750207514,60,7227,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,75,TAF10,-0.5821295976638794,-1.2618473904037473,1.2618473904037473,39,4490,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,76,EIF3D,-1.113463282585144,-1.2612209564132861,1.2612209564132861,186,8192,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,77,ESPL1,-2.697172164916992,-1.2555426668900294,1.2555426668900294,120,5086,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,78,PREB,-1.2748135328292847,-1.2540751212728596,1.2540751212728596,40,952,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,79,HAUS6,-1.5253548622131348,-1.2524730491952965,1.2524730491952965,33,3827,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,80,SMC4,-1.3494703769683838,-1.2523129558736832,1.2523129558736832,340,1867,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,81,TPRKB,-0.5378079414367676,-1.248620737920549,1.248620737920549,40,1095,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,82,RFC5,-1.456600546836853,-1.2371330044855202,1.2371330044855202,111,5304,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,83,TEX10,-0.7710537910461426,-1.2364611875007663,1.2364611875007663,162,3955,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,84,RPL12,-2.8751392364501953,-1.2349725702698626,1.2349725702698626,255,4018,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,85,DHDDS,-1.8288466930389404,-1.2326989230171486,1.2326989230171486,96,146,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,86,SSU72,-1.6771310567855835,-1.2297898982697957,1.2297898982697957,85,20,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,87,IMPDH2,-0.7362145185470581,-1.226378290640766,1.226378290640766,77,1625,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,88,LSM7,-2.2076268196105957,-1.2241229728219947,1.2241229728219947,140,7210,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,89,SRFBP1,-0.6477549076080322,-1.2196951535396938,1.2196951535396938,76,2455,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,90,CPSF4,-1.4836463928222656,-1.2177663337486,1.2177663337486,59,3330,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,91,CDC73,-1.0171117782592773,-1.2141238858498264,1.2141238858498264,171,726,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,92,MED8,-1.133905053138733,-1.212039451483437,1.212039451483437,112,276,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,93,KANSL2,-0.8969187140464783,-1.2081504370756675,1.2081504370756675,158,5046,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,94,PSMA1,-2.1871469020843506,-1.2065213002038997,1.2065213002038997,170,4518,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,95,USPL1,-0.921884298324585,-1.2054811725124195,1.2054811725124195,100,5426,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,96,COX15,-0.8917848467826843,-1.2045153359321052,1.2045153359321052,103,4346,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,97,CCT2,-1.1758713722229004,-1.202317396500884,1.202317396500884,199,5182,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,98,CEBPZ,-1.198221206665039,-1.2009118650591744,1.2009118650591744,113,990,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,99,SFPQ,-1.8699709177017212,-1.200901926270122,1.200901926270122,303,211,100
internal_cv_target_index_valid|3|delta_all|random_forest|unweighted,internal_cv_target_index_valid,3,delta_all,random_forest,unweighted,100,CPSF1,-1.364054799079895,-1.194981569873657,1.194981569873657,50,3801,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,1,SNRPD2,-2.6352133750915527,-2.1778299654592015,2.1778299654592015,19,7597,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,2,AQR,-1.3388904333114624,-2.068491010868349,2.068491010868349,90,5861,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,3,RPL4,-3.289290189743042,-2.0312933362857346,2.0312933362857346,345,5986,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,4,RPL17,-3.6655125617980957,-2.029720033386607,2.029720033386607,149,7126,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,5,RPL14,-2.448538303375244,-2.0233542079007587,2.0233542079007587,220,1573,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,6,RPL23,-2.5948612689971924,-2.0039139673491038,2.0039139673491038,398,6729,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,7,RPS6,-2.476200819015503,-1.9485351339190504,1.9485351339190504,178,3830,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,8,RPL7,-1.9913469552993774,-1.9315563192619425,1.9315563192619425,301,3661,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,9,RPL26,-1.9142776727676392,-1.9152808858300272,1.9152808858300272,209,6612,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,10,RPS27A,-2.16835355758667,-1.891958182688511,1.891958182688511,97,1036,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,11,SPC25,-1.5397162437438965,-1.8803572293444055,1.8803572293444055,199,1277,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,12,LSM6,-0.7853493690490723,-1.872249354372965,1.872249354372965,461,2209,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,13,RPL35,-1.01491379737854,-1.8479424097899853,1.8479424097899853,46,4008,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,14,RPS24,-2.2173612117767334,-1.8351034535090018,1.8351034535090018,243,4294,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,15,TICRR,-1.86318838596344,-1.8232318644743521,1.8232318644743521,157,6078,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,16,PSMD14,-2.5363688468933105,-1.7723736385123625,1.7723736385123625,10,1272,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,17,RBX1,-0.8779969811439514,-1.7698053960074371,1.7698053960074371,57,8234,100
internal_cv_target_index_valid|4|delta_all|random_forest|unweighted,internal_cv_target_index_valid,4,delta_all,random_forest,unweighted,18,RUVBL2,-2.310875177383423,-1.7495877633536043,1.7495877633536043,14,7638,100
