evaluation_scope,feature_set,model,weighting,n_folds,spearman_mean,spearman_std,pearson_mean,pearson_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,auroc_lt_neg0p5_mean,auroc_lt_neg0p5_std,auprc_lt_neg0p5_mean,auprc_lt_neg0p5_std,top5pct_enrichment_lt_neg0p5_mean,top5pct_enrichment_lt_neg0p5_std,auroc_lt_neg1p0_mean,auroc_lt_neg1p0_std,auprc_lt_neg1p0_mean,auprc_lt_neg1p0_std,top5pct_enrichment_lt_neg1p0_mean,top5pct_enrichment_lt_neg1p0_std
internal_cv_target_index_valid,delta_all,pca50_ridge,sqrt_n_cells,5,0.45610569597922945,0.054389110901857066,0.44602037634697267,0.06923173893650758,0.6296981083860591,0.021655998238940297,0.4828923482511064,0.016891055925675108,0.19464384913335095,0.06499893792034939,0.7459373204791638,0.020336677882163676,0.903752032718524,0.014019005762555667,1.2327475937731258,0.05447114443449634,0.7193185071037688,0.03125541075918847,0.6743846987242936,0.03355104264666374,1.8752037412628035,0.17806624156003614
internal_cv_target_index_valid,delta_mask_target,pca50_ridge,sqrt_n_cells,5,0.4560672838717136,0.05459836818453052,0.446045419941217,0.06959117833819976,0.6296820037924478,0.02170341006418826,0.48293981248864554,0.016956054184174705,0.19466868820958808,0.06529755160669064,0.745944031779905,0.020282567096995493,0.9038239046765515,0.014061281921966734,1.2327475937731258,0.05447114443449634,0.7192040253484712,0.031512477949623245,0.6744426605129954,0.033753853839178345,1.8752037412628035,0.17806624156003614
internal_cv_target_index_valid,delta_all,pca100_ridge,sqrt_n_cells,5,0.45588187306594674,0.06170679452178584,0.4453478945988524,0.07354993778292794,0.630376371560671,0.02536889088018015,0.48306133257038003,0.020242263642316318,0.19279106059971124,0.07048490699277918,0.7450883648932868,0.019850832617283418,0.9038941116436469,0.013840671478737725,1.2327475937731258,0.05447114443449634,0.7209488147830971,0.03285333400639697,0.678882766214487,0.03312093822718676,1.8510845000703913,0.19649851645637548
internal_cv_target_index_valid,delta_mask_target,pca100_ridge,sqrt_n_cells,5,0.4557911696601467,0.06244025000442691,0.44572810818001135,0.07421011899252558,0.6302224713721631,0.025641129839855947,0.4829063489052515,0.02048905676466291,0.1931615851617231,0.07110005783395637,0.7444726927221118,0.01947877387819821,0.9036962847313481,0.013557775386596646,1.2327475937731258,0.05447114443449634,0.721014964024315,0.03333862393568112,0.6787306800958465,0.03417083923146165,1.8510845000703913,0.19649851645637548
internal_cv_target_index_valid,delta_all,pca20_ridge,sqrt_n_cells,5,0.4557635366006518,0.05167779352483573,0.43778357393379236,0.06574296807828549,0.6322069682334035,0.01892771541277982,0.48589806672844205,0.015799688806492847,0.18841558851255288,0.059691608739707906,0.7451067163849421,0.020389295919028928,0.9031201346978751,0.013886405650013312,1.2472900774332565,0.038771917456911165,0.7204520104753744,0.031191143884847526,0.6700866889127635,0.03973138816031467,1.799480375955031,0.15192642224397201
internal_cv_target_index_valid,delta_mask_target,pca20_ridge,sqrt_n_cells,5,0.4551893578865961,0.051787054404791484,0.43749490133906954,0.06597209393427642,0.6323119988483388,0.018991182143162234,0.4859826356268659,0.015853432882593107,0.1881404015506808,0.05986129349779073,0.7447143309971417,0.020408913240690083,0.90295574157871,0.01378881582370298,1.2472900774332565,0.038771917456911165,0.7201774191188911,0.03120263281309428,0.6697239804140066,0.039361490532276125,1.799480375955031,0.15192642224397201
internal_cv_target_index_valid,delta_all,pca20_ridge,unweighted,5,0.4515821959663027,0.05522217464432671,0.435773014055966,0.06722206948179238,0.6329505794527076,0.018767572369126042,0.4861331433284052,0.015576665882424512,0.18644484319808582,0.06072162705042636,0.7396210580767282,0.020792650984351735,0.9010582731154084,0.014461606154917815,1.2327475937731258,0.05447114443449634,0.7206347174819625,0.031425642500459296,0.6692427821427817,0.038719988947328296,1.775361134762619,0.13471458954572457
internal_cv_target_index_valid,delta_mask_target,pca20_ridge,unweighted,5,0.45110409508030075,0.05544531895567583,0.43546854898748466,0.0675164314701352,0.6330556198705063,0.01881706565080507,0.48623402135556654,0.015598396434070854,0.18616698692922,0.060911183520985145,0.7394184992976525,0.020727776244366145,0.901022652644533,0.014439054873695291,1.2327475937731258,0.05447114443449634,0.7203527325671836,0.03156459963619938,0.668819591409628,0.03866069206221914,1.775361134762619,0.13471458954572457
internal_cv_target_index_valid,delta_all,random_forest,unweighted,5,0.4451150507061773,0.05760636086446741,0.4457283574557905,0.0633959485648202,0.6291080834942622,0.019549669833196816,0.4854467878082963,0.021304877908269654,0.19649869648519636,0.05699638510302585,0.7316385545652485,0.032651686400915446,0.8988354051680038,0.01820474169523543,1.261478726513992,0.032349218722579724,0.7188447747089409,0.033269654428360884,0.6767121411275544,0.03427588636575121,1.9227864604099536,0.1287766474193157
internal_cv_target_index_valid,delta_mask_target,random_forest,unweighted,5,0.4416361806899515,0.05750098253191911,0.44265218294080205,0.06228832133600109,0.6302018551515938,0.020185141512306225,0.4861996579754315,0.021245313355681764,0.19378886663309108,0.0562276088075032,0.7295383653654801,0.03129087996493738,0.8975209711910658,0.01844880327407778,1.261478726513992,0.032349218722579724,0.7165327586613255,0.03252541542871513,0.6739399860252631,0.032508862040380664,1.9227864604099536,0.1287766474193157
internal_cv_target_index_valid,delta_mask_target,random_forest,sqrt_n_cells,5,0.44060243567896895,0.06489835349259823,0.4441220447649211,0.0696368945084766,0.6300006865146297,0.022516019958417767,0.48796887131312483,0.023087595299737716,0.19414946939204492,0.06137365317121066,0.7276454710614467,0.028332636258546012,0.8988982111131396,0.015547522226210418,1.2758104495413671,0.022862406733844796,0.716750977151824,0.03993653297852929,0.6770321464308118,0.037923279146642674,1.826392621045878,0.26571881592012536
internal_cv_target_index_valid,delta_all,random_forest,sqrt_n_cells,5,0.43977024412485866,0.06448455735462227,0.4425308131306386,0.0695114596288147,0.6305309988936627,0.022534717972498113,0.4887122126951935,0.022380522237086354,0.19277238142696745,0.0618096956691943,0.7256641781402199,0.031248309134515685,0.8986278262614995,0.016728037433901645,1.261478726513992,0.032349218722579724,0.7168927876207412,0.03816931644216585,0.6765432477120139,0.036445512841087456,1.8744681735461035,0.14056661914184718
internal_cv_target_index_valid,delta_all,ridge,unweighted,5,0.3133732918307001,0.035022728339590255,0.3313565008326055,0.02693792070045636,0.7226052759139814,0.02954903384257007,0.5591661372408097,0.024066465557345144,-0.058183370019306,0.04789150933198017,0.6643796002790278,0.029094698447222716,0.8733769668132958,0.015557514696563543,1.2330100934781822,0.03419824746068219,0.6481897475752167,0.021194276451288654,0.6119117651604549,0.029508743318996864,1.6522944637447754,0.18119653206316924
internal_cv_target_index_valid,delta_all,ridge,sqrt_n_cells,5,0.312986812627476,0.035635946928340705,0.3306173974912945,0.02695297845715918,0.7232622749650599,0.02963380684586281,0.5597282219681468,0.024186956566645233,-0.06010622017917657,0.048054782708885566,0.6641966636901436,0.02929125200244452,0.8732599345021548,0.01569100304487893,1.2330100934781822,0.03419824746068219,0.6479861690084734,0.021574502752225538,0.6116857913588925,0.02986520248184995,1.6522944637447754,0.18119653206316924
internal_cv_target_index_valid,delta_mask_target,ridge,unweighted,5,0.3102057916409703,0.03563521918778673,0.32741381194821734,0.028255391970541454,0.7268833228788638,0.028515197363364428,0.5624445988908164,0.023048645469313744,-0.07081892415008943,0.047304337837795044,0.6642687940758293,0.028810615302361217,0.873336177376044,0.015051923655391429,1.2615304655862931,0.0347436947949076,0.6456053046914636,0.021997303743325407,0.609843134249763,0.029021916283998278,1.6772519761203775,0.26640264438327077
internal_cv_target_index_valid,delta_mask_target,ridge,sqrt_n_cells,5,0.3091097750990016,0.03587760920615271,0.3266525103770822,0.028277959743320272,0.7275742064713655,0.028585530475791616,0.5630189948547166,0.023164901266515263,-0.0728545458748342,0.04746214497763501,0.6637094579762948,0.02893671447642927,0.873075177249181,0.015034612863264735,1.2615304655862931,0.0347436947949076,0.6450755192192367,0.022066622097275335,0.6092593820506886,0.028956705958575663,1.6772519761203775,0.26640264438327077
internal_cv_target_index_valid,delta_all,elastic_net,unweighted,5,0.2950847725852353,0.03836559239417488,0.3024165713026608,0.04630735515641489,0.7725087370815749,0.031145105397751727,0.5966942274560564,0.02008391309933326,-0.21017458610931747,0.07239526780446695,0.6484117460921806,0.029709167361561404,0.8718310445912898,0.015810124463957895,1.2614670151979328,0.031779620162193475,0.6429887692399726,0.018681057331834998,0.6045620079554429,0.028937952977770492,1.58091317080246,0.3600597389208304
internal_cv_target_index_valid,delta_all,elastic_net,sqrt_n_cells,5,0.28636956311676726,0.03663320283479852,0.2972287162548165,0.045564492495263655,0.7809649285811789,0.028952108929683626,0.604705257272349,0.01939952322861433,-0.23682340121085432,0.06871145255065775,0.6443299632090994,0.031539903978554516,0.8687867162198959,0.016189239780315747,1.2472783661171973,0.03829253804062786,0.6366771981976944,0.01804369305847084,0.599419485185064,0.0320494653015407,1.5560583618933481,0.4263465070250328
internal_cv_target_index_valid,delta_mask_target,elastic_net,unweighted,5,0.28480634374767766,0.042283916201826845,0.29534538765018986,0.04814253145444071,0.7798299877623887,0.030859052335247824,0.6027745209941102,0.019872822727765575,-0.2334550929796745,0.07648741105625645,0.6426509921215656,0.035020827636873655,0.8698624637188758,0.016630137148795323,1.2614670151979328,0.031779620162193475,0.6365604148776116,0.01924519433283962,0.6018826087186226,0.028938336567360036,1.531263779402344,0.3407769351475485
internal_cv_target_index_valid,delta_mask_target,elastic_net,sqrt_n_cells,5,0.2758938309526015,0.04179198262103005,0.28821605483767654,0.046676837668418,0.7902252049246488,0.031926628520636255,0.6125717283361233,0.02270791659218909,-0.2665515498517038,0.07947522794581631,0.6392785841545698,0.03694306339515645,0.867229282707456,0.017626632572675518,1.2471352921705576,0.0319344836700429,0.6311520484023649,0.021021624729188716,0.5982668634866452,0.0313237899357474,1.5787404741564586,0.28860063459314356
internal_cv_target_index_valid,delta_all,mean_label,unweighted,5,,,,,0.7025688670619734,0.022016679063920047,0.5474315170666472,0.008048670576895532,-5.1425940171512254e-05,8.214631212800235e-05,0.5,0.0,0.7750324418420635,0.006988302221655516,1.0317226353909128,0.0729418212042883,0.5,0.0,0.4510634594081342,0.011083450908146372,0.9117741024181514,0.3056286768723394
internal_cv_target_index_valid,delta_mask_target,mean_label,unweighted,5,,,,,0.7025688670619734,0.022016679063920047,0.5474315170666472,0.008048670576895532,-5.1425940171512254e-05,8.214631212800235e-05,0.5,0.0,0.7750324418420635,0.006988302221655516,1.0317226353909128,0.0729418212042883,0.5,0.0,0.4510634594081342,0.011083450908146372,0.9117741024181514,0.3056286768723394
